Date,Open,High,Low,Close,Adj Close,Volume
2014-10-06,50.478752,50.487072,48.632275,49.073101,27.506090,5876045
2014-10-07,48.790306,49.239449,48.241352,48.574051,27.226370,6584455
2014-10-08,48.274624,48.474243,47.659130,48.108273,26.965296,5823446
2014-10-09,48.648911,48.981609,47.700718,48.000145,26.904690,5149695
2014-10-10,47.559319,47.700718,46.403191,46.586174,26.112137,8013823
2014-10-13,46.078808,47.650810,45.829285,47.160080,26.433825,5196570
2014-10-14,46.744205,49.422436,46.627762,48.898434,27.408192,10977779
2014-10-15,49.497292,49.555515,47.193352,47.467827,26.606318,8374234
2014-10-16,47.908653,48.732082,46.478046,48.224716,27.030563,10064952
2014-10-17,48.532463,49.472340,48.382751,49.364212,27.669262,9755783
2014-10-20,49.380848,49.597099,48.391068,48.549099,27.212385,5054964
2014-10-21,48.291260,49.588783,47.983513,49.364212,27.669262,5398734
2014-10-22,49.879894,50.087833,49.131321,49.721863,27.869730,5107228
2014-10-23,49.555515,50.545292,48.723766,50.220913,28.149458,5879689
2014-10-24,50.245865,50.861359,49.771767,50.054562,28.056211,4814464
2014-10-27,50.553612,50.586880,48.823578,49.480656,27.734533,4103533
2014-10-28,49.713547,50.362309,49.705227,50.237549,28.158779,3529061
2014-10-29,50.695007,50.977802,50.262501,50.320721,28.205402,3426208
2014-10-30,50.886311,51.202374,49.256084,50.412212,28.256683,4991541
2014-10-31,51.202374,51.884407,50.803135,51.593296,28.918692,6223532
2014-11-03,51.568344,51.884407,51.110882,51.368725,28.792820,3005706
2014-11-04,51.235645,51.851135,50.703323,50.869675,28.513098,3608042
2014-11-05,51.443581,52.225422,51.318817,51.984215,29.137808,4031471
2014-11-06,51.651516,53.132027,51.535072,52.375137,29.356926,5017123
2014-11-07,52.749424,52.815964,51.443581,51.867771,29.072542,4301999
2014-11-10,51.651516,52.316914,51.327137,52.291962,29.310303,2682335
2014-11-11,52.167202,52.375137,51.451897,51.909359,29.095852,3246817
2014-11-12,51.693104,51.859455,50.570248,50.736595,28.438499,4638703
2014-11-13,50.969482,51.377041,50.370625,50.869675,28.513098,2872211
2014-11-14,51.044342,51.044342,50.287453,50.836407,28.494448,3435257
2014-11-17,50.237549,51.152470,50.096149,51.036022,28.606335,3325254
2014-11-18,51.318817,52.167202,51.169106,52.025803,29.161123,3796791
2014-11-19,51.984215,52.416725,51.684788,52.183838,29.249702,2952528
2014-11-20,52.383453,52.383453,51.543388,52.325233,29.328957,3467658
2014-11-21,52.566441,53.739204,52.341869,53.697617,30.098196,8809006
2014-11-24,53.747520,54.837109,53.273426,54.387966,30.485140,4616580
2014-11-25,54.379650,55.244667,54.196667,55.070000,30.867434,4775631
2014-11-26,55.269619,55.494190,54.945236,55.219715,30.951349,3804179
2014-11-27,55.269619,55.851841,55.186443,55.818573,31.287016,3138127
2014-11-28,55.885113,56.392479,55.743713,56.392479,31.608696,4122976
2014-12-01,55.893429,56.642002,55.660542,56.542191,31.692608,3359185
2014-12-02,56.592098,56.916477,55.876793,56.425747,31.627346,3360316
2014-12-03,56.642002,56.941429,56.276031,56.733494,31.799841,3468504
2014-12-04,56.974701,58.180737,56.093048,56.201176,31.501465,6972440
2014-12-05,56.725178,58.222321,56.617050,58.222321,32.634354,5703464
2014-12-08,57.881306,58.388672,57.440479,57.440479,32.196114,2963192
2014-12-09,56.675274,57.864670,56.392479,56.533875,31.687946,5473747
2014-12-10,56.766766,57.282448,56.259399,56.592098,31.720589,3801264
2014-12-11,56.575462,57.240860,56.350891,56.816669,31.846464,5847807
2014-12-12,56.434067,56.600414,55.277935,55.377747,31.039923,4576617
2014-12-15,55.277935,56.026508,53.714252,53.714252,30.107515,5919281
2014-12-16,54.196667,55.876793,53.339966,55.843525,31.301003,9760437
2014-12-17,55.169807,56.209492,54.887016,55.868477,31.314987,4927665
2014-12-18,56.658638,57.357304,56.459019,57.357304,32.149494,7399721
2014-12-19,57.623463,58.122513,56.708542,57.423843,32.186787,9748372
2014-12-22,57.897942,58.222321,57.473751,57.731590,32.359287,3819767
2014-12-23,57.856354,58.272228,57.590195,58.272228,32.662319,2596337
2014-12-29,58.047653,58.272228,57.007973,58.255592,32.653000,2411136
2014-12-30,57.964481,58.114197,57.365623,57.365623,32.154160,1758688
2015-01-02,57.889622,58.222321,56.691906,57.182636,32.051590,3340677
2015-01-05,56.775082,57.265812,54.878696,55.036728,30.848782,5442930
2015-01-06,55.228031,56.592098,54.537682,55.402699,31.053911,5207271
2015-01-07,55.935017,56.683590,55.527458,55.835209,31.296343,4080666
2015-01-08,56.741814,58.355404,56.400795,58.280544,32.666981,6023382
2015-01-09,57.872990,59.095657,57.398891,57.739910,32.363949,6455253
2015-01-12,58.055973,59.270325,57.714954,59.054070,33.100552,5307722
2015-01-13,58.896038,60.592804,58.854450,60.110390,33.692631,5790045
2015-01-14,59.137245,60.468040,58.962578,59.303593,33.240417,5842125
2015-01-15,60.052166,60.992043,58.247276,60.659344,34.000328,7425872
2015-01-16,60.418137,62.131535,60.218517,61.865376,34.676327,7600995
2015-01-19,62.339474,62.771980,61.915279,62.156487,34.839497,4503751
2015-01-20,62.372742,62.755344,61.682392,62.322838,34.932735,5512611
2015-01-21,62.322838,62.688805,61.466137,62.314522,34.928082,7078382
2015-01-22,62.381062,64.635094,61.906963,64.269127,36.023659,8518271
2015-01-23,64.668365,66.814278,64.643410,66.257004,37.137886,10994212
2015-01-26,65.849449,67.621071,65.832809,67.413132,37.785915,5754913
2015-01-27,66.830910,67.371544,65.100876,65.400307,36.657700,7378619
2015-01-28,66.123924,66.506531,65.416939,66.464943,37.254436,5372473
2015-01-29,66.024117,66.988937,65.475159,66.781006,37.431599,4813045
2015-01-30,67.363228,67.363228,66.323540,66.939034,37.520176,5804450
2015-02-02,67.088753,67.646019,66.548111,67.546211,37.860504,4903039
2015-02-03,67.953766,69.742027,67.712563,68.328056,38.298744,7305549
2015-02-04,68.619164,68.926910,67.562843,68.727295,38.522514,5373657
2015-02-05,67.953766,70.440697,67.621071,68.852058,38.592445,7238995
2015-02-06,68.993454,69.035042,68.078529,68.494408,38.391983,4076757
2015-02-09,68.045258,68.045258,66.356812,67.072113,37.594765,6021755
2015-02-10,67.113701,68.544312,66.756050,68.336372,38.303402,5017272
2015-02-11,68.619164,68.743927,68.011993,68.569260,38.433941,2929755
2015-02-12,68.785515,69.750343,68.544312,69.151482,38.760281,5344879
2015-02-13,69.450912,69.850151,68.852058,69.193069,38.783592,4774465
2015-02-16,68.827103,69.218025,68.660751,68.893639,38.615757,2089851
2015-02-17,68.286469,69.018402,67.637703,68.569260,38.433941,3544043
2015-02-18,69.209709,69.608948,68.818787,69.559036,38.988720,3027995
2015-02-19,69.209709,70.049774,68.768883,69.933327,39.198517,3906769
2015-02-20,69.708755,70.939743,69.600632,70.515549,39.524857,7803325
2015-02-23,71.214218,71.314026,70.324249,70.673584,39.613438,3166671
2015-02-24,70.698532,71.039551,69.916695,70.881516,39.729980,3541597
2015-02-25,71.122726,71.239166,70.157898,70.715172,39.636753,4038765
2015-02-26,70.731804,71.189262,70.241074,71.155998,39.883839,3596870
2015-02-27,71.072823,71.954475,70.923103,71.954475,40.331390,5353306
2015-03-02,72.187363,72.411934,71.638412,72.087555,40.405987,3969374
2015-03-03,72.112503,72.669777,71.155998,71.197586,39.907146,3725742
2015-03-04,71.630089,73.185455,71.230850,73.185455,41.021374,4626227
2015-03-05,73.509842,74.449715,73.410034,74.150284,41.562172,4791539
2015-03-06,74.441399,75.281464,73.975616,74.790733,41.921150,4000835
2015-03-09,74.582794,75.056892,74.092064,74.973717,42.023724,3299946
2015-03-10,74.907173,75.098480,73.285271,73.776001,41.352383,5049587
2015-03-11,74.582794,76.620575,74.333267,76.578987,42.923492,5603827
2015-03-12,76.761971,77.460640,76.329468,77.061401,43.193893,4950014
2015-03-13,77.651939,77.718483,76.179749,77.435692,43.403679,4394639
2015-03-16,77.685211,79.905975,77.577087,79.673088,44.657776,5786383
2015-03-17,78.949471,79.431885,75.946861,76.279556,42.755653,8374499
2015-03-18,76.620575,76.944962,73.809273,74.782417,41.916489,8207737
2015-03-19,74.824005,75.530991,74.042160,75.065208,42.075001,6153251
2015-03-20,75.406227,76.470863,75.098480,76.113213,42.662418,10283070
2015-03-23,76.021721,76.030037,73.601334,73.776001,41.352383,5879944
2015-03-24,73.443298,74.200188,72.112503,73.551430,41.226505,8973340
2015-03-25,73.651237,74.690926,72.711365,72.861076,40.839554,5398178
2015-03-26,71.738220,73.792633,70.407425,73.792633,41.361706,8189061
2015-03-27,74.657654,75.306412,72.960884,73.584702,41.245155,5724744
2015-03-30,74.258415,75.589211,74.092064,75.572571,42.359379,4685613
2015-03-31,75.564255,75.572571,73.917397,74.632698,41.832573,5955255
2015-04-01,74.607750,75.331367,73.759361,74.982033,42.028385,8700626
2015-04-02,73.168823,73.476570,72.628189,72.944252,42.267239,5153429
2015-04-07,73.501526,73.642921,71.987740,72.436890,41.973248,5217183
2015-04-08,71.671677,71.846344,71.022919,71.472061,41.414177,5050906
2015-04-09,71.746536,72.603233,71.480377,72.603233,42.069630,4373067
2015-04-10,73.102287,74.058792,72.611549,73.734413,42.725094,4583227
2015-04-13,73.601334,74.175240,73.202095,73.335175,42.493752,3086463
2015-04-14,72.994156,73.326859,71.896248,72.303810,41.896133,4221923
2015-04-15,72.503426,73.310219,72.345390,72.653137,42.098557,3764803
2015-04-16,73.193779,73.360123,72.170731,72.237267,41.857578,4644214
2015-04-17,71.996063,72.861076,70.407425,70.540504,40.874393,6846700
2015-04-20,70.973007,72.203995,70.706856,72.045967,41.746727,4093327
2015-04-21,72.794540,73.692825,72.553329,72.594917,42.064812,5331211
2015-04-22,73.393394,74.100380,71.971107,72.769585,42.166027,5066785
2015-04-23,73.135551,73.609650,71.347298,71.688316,41.539494,5220223
2015-04-24,72.453522,73.310219,71.488693,72.495110,42.006977,3974045
2015-04-27,73.318542,74.774094,72.619873,74.482986,43.158848,6596947
2015-04-28,76.603943,77.102989,73.343491,73.967300,42.860035,7835465
2015-04-29,75.023621,75.273148,71.513649,71.646729,41.515385,6930185
2015-04-30,71.754852,72.619873,70.482277,71.804756,41.606960,6304400
2015-05-04,72.420250,73.268631,71.655045,72.819489,42.194942,3633804
2015-05-05,72.511742,74.000572,70.798347,70.906471,41.086456,5645838
2015-05-06,71.280762,71.846344,69.035042,70.424057,40.806923,6205263
2015-05-07,70.074722,71.172630,69.301201,70.906471,41.086456,5112929
2015-05-08,71.646729,73.251999,70.914787,73.251999,42.445564,5057402
2015-05-11,73.376762,73.376762,72.486794,73.243683,42.440742,2878022
2015-05-12,72.362030,72.420250,70.631996,71.264122,41.293694,4737746
2015-05-13,71.472061,72.070915,69.816879,70.166214,40.657516,4256240
2015-05-14,69.700439,72.120819,69.101578,72.004379,41.722630,3694564
2015-05-15,72.411934,72.536697,70.382469,70.723488,40.980423,5446624
2015-05-18,70.698532,72.137459,70.424057,71.921204,41.674431,3605772
2015-05-19,72.777901,74.541206,72.777901,74.333267,43.072098,6970958
2015-05-20,74.358223,74.857269,74.000572,74.616066,43.235962,3294705
2015-05-21,74.524574,74.898857,73.892448,74.832321,43.361271,2884317
2015-05-22,74.632698,75.040253,74.133652,74.607750,43.231144,2952423
2015-05-26,74.857269,75.689018,73.160507,73.576378,42.633518,4498138
2015-05-27,73.568062,74.499619,72.952568,74.200188,42.994987,4281845
2015-05-28,73.518158,73.917397,72.220634,72.844444,42.209400,3931315
2015-05-29,73.027428,73.177139,70.898155,70.931427,41.100906,5393062
2015-06-01,71.696632,72.203995,70.765076,71.314026,41.322601,3914611
2015-06-02,71.663361,71.663361,69.284561,69.583992,40.320145,5590116
2015-06-03,69.766975,70.424057,69.118217,69.700439,40.387627,5477386
2015-06-04,69.292877,69.342789,67.654343,68.985138,39.973145,5698377
2015-06-05,68.244881,68.702339,67.463036,68.078529,39.447815,4713631
2015-06-08,67.987038,68.319740,66.331863,66.772682,38.691147,4644978
2015-06-09,66.498207,67.354912,65.733002,67.246780,38.965862,5473614
2015-06-10,67.271736,69.991547,66.805954,69.459229,40.247856,5612132
2015-06-11,69.550720,71.264122,69.184753,70.382469,40.782814,6216041
2015-06-12,69.866791,71.413834,69.093262,69.991547,40.556301,5143782
2015-06-15,68.652435,69.218025,67.895546,68.411232,39.640594,4312728
2015-06-16,67.779099,69.093262,66.822594,68.868690,39.905670,4781083
2015-06-17,69.193069,69.226341,67.529579,67.845642,39.312870,4318204
2015-06-18,67.454720,67.945450,66.173828,67.920502,39.356247,6100864
2015-06-19,68.136749,69.450912,67.779099,67.870590,39.327328,12231533
2015-06-22,70.523865,71.289078,69.583992,71.097771,41.197300,7096403
2015-06-23,72.054283,72.886032,71.538597,72.145775,41.804565,5375703
2015-06-24,72.162407,72.353714,70.224442,71.405518,41.375626,5053824
2015-06-25,70.698532,72.528381,70.432373,71.788124,41.597317,3016040
2015-06-26,71.447105,72.628189,70.981331,72.037651,41.741905,3515770
2015-06-29,68.036942,70.440697,67.870590,68.877007,39.910488,7477207
2015-06-30,68.810471,69.675484,67.546211,67.903862,39.346603,8439987
2015-07-01,69.450912,70.939743,68.860374,69.949959,40.532207,6856501
2015-07-02,70.282661,70.340881,68.760567,69.018402,39.992420,3451404
2015-07-03,69.068306,69.425964,68.303101,68.827103,39.881573,3203117
2015-07-06,67.454720,68.976814,67.413132,68.228241,39.534561,5511371
2015-07-07,68.203293,68.369644,65.990845,66.265320,38.397160,6338575
2015-07-08,65.982529,66.523163,64.252495,65.816177,38.136902,7826409
2015-07-09,66.340179,67.829002,66.140556,67.363228,39.033337,4429878
2015-07-10,69.159798,69.201385,68.078529,68.968498,39.963497,5683395
2015-07-13,70.199486,70.390785,68.685707,69.475868,40.257492,5859292
2015-07-14,69.292877,69.309517,67.928818,69.309517,40.161098,4416250
2015-07-15,69.076630,69.833519,68.552628,69.276245,40.141827,3462894
2015-07-16,69.966599,71.513649,69.509132,70.765076,41.004517,5311786
2015-07-17,71.363930,71.521965,69.925011,70.232758,40.696068,4587643
2015-07-20,70.532188,71.247490,70.141266,70.731804,40.985241,3396918
2015-07-21,71.239166,72.021011,70.631996,70.756760,40.999702,3811237
2015-07-22,70.449013,70.623680,69.209709,70.083038,40.609318,3777919
2015-07-23,71.887932,71.904572,68.353004,69.633896,40.349060,7641047
2015-07-24,69.766975,70.282661,67.762466,68.111801,39.467091,5273530
2015-07-27,67.629387,68.128433,66.090652,66.356812,38.450172,5251176
2015-07-28,66.872498,67.920502,66.481575,67.246780,38.965862,5392595
2015-07-29,67.712563,67.853958,66.406715,67.438087,39.076714,4083922
2015-07-30,67.646019,67.695923,66.348495,67.097069,38.879112,4018292
2015-07-31,67.188560,67.762466,66.889130,67.695923,39.226112,5550961
2015-08-03,67.579483,68.344688,66.664558,68.303101,39.577942,3670967
2015-08-04,68.161705,68.627480,67.654343,68.535988,39.712887,3132298
2015-08-05,68.702339,70.690216,68.685707,70.357521,40.768368,4713913
2015-08-06,70.274345,70.798347,69.525772,69.833519,40.464733,2910485
2015-08-07,69.559036,70.099678,69.118217,69.700439,40.387627,3606921
2015-08-10,70.041451,70.149582,69.093262,70.091362,40.614140,2110546
2015-08-11,69.168121,69.251297,66.190460,66.481575,38.522469,8367561
2015-08-12,64.959480,64.976112,62.888428,63.246078,36.647671,10275748
2015-08-13,64.660049,64.751541,63.761761,64.044556,37.110340,5543769
2015-08-14,64.244171,64.776489,63.495602,64.011284,37.091064,3717681
2015-08-17,64.551918,64.942841,62.697124,63.495602,36.792252,4335806
2015-08-18,63.237759,63.819984,62.946648,63.046459,36.532001,3316726
2015-08-19,62.381062,62.564045,61.299789,61.407913,35.582554,5341980
2015-08-20,60.717564,61.599216,59.960674,60.251785,34.912643,6522783
2015-08-21,58.713055,60.559532,58.305496,58.530067,33.914997,10312413
2015-08-24,55.727081,57.457115,54.396282,55.793621,32.329376,16656425
2015-08-25,57.057877,59.578072,56.184540,59.020802,34.199348,11831847
2015-08-26,58.421944,59.295277,57.215908,58.338768,33.804146,6580743
2015-08-27,60.384865,61.158390,59.910770,60.476357,35.042767,6347636
2015-08-28,60.667660,60.759151,59.361816,60.260105,34.917465,4549055
2015-08-31,59.469944,59.885818,58.896038,59.603024,34.536716,3312369
2015-09-01,58.521751,58.762959,57.490383,58.147465,33.693302,5895461
2015-09-02,58.638195,59.004166,57.615147,57.956161,33.582451,3627313
2015-09-03,58.829498,60.576168,58.613243,59.952358,34.739140,5855153
2015-09-04,59.220421,59.278641,57.964481,58.696419,34.011391,6521980
2015-09-07,59.187149,59.677879,58.887718,59.436672,34.440327,2737695
2015-09-08,60.176929,61.649120,60.143658,60.942135,35.312660,5068590
2015-09-09,63.686905,63.811665,61.715660,61.715660,35.760880,6689925
2015-09-10,60.967091,62.281250,60.967091,61.466137,35.616295,4627543
2015-09-11,61.382961,61.848740,60.567848,61.183342,35.452427,3363286
2015-09-14,61.133438,62.056679,61.083534,61.665756,35.731964,3992342
2015-09-15,62.156487,63.063091,61.815472,62.489185,36.209087,5283809
2015-09-16,63.337570,63.753445,62.123219,62.630585,36.291027,5011043
2015-09-17,63.029823,63.112995,62.347790,62.796932,36.387417,4516676
2015-09-18,62.389378,62.389378,59.669563,60.118706,34.835526,13542755
2015-09-21,58.222321,59.844231,57.099464,59.262009,34.339123,9266282
2015-09-22,59.345181,59.378452,54.496094,55.103268,31.929356,15264449
2015-09-23,54.504410,56.525558,52.516537,55.244667,32.011288,10223176
2015-09-24,55.460922,56.816669,52.067390,52.799328,30.594347,16623279
2015-09-25,54.338062,55.535778,54.188347,54.662441,31.673920,8279782
2015-09-28,54.313110,54.321426,52.449993,52.890820,30.647356,6336880
2015-09-29,51.934311,53.747520,51.618248,52.616344,30.488314,5939111
2015-09-30,54.437870,55.036728,53.373234,53.938824,31.254627,6213360
2015-10-01,55.011776,55.286255,53.115395,53.606125,31.061840,5256239
2015-10-02,54.171711,54.471142,52.325233,53.714252,31.124493,5393985
2015-10-05,54.720665,55.618954,53.888920,55.252983,32.016106,4425295
2015-10-06,55.602318,57.282448,54.762253,56.633686,32.816151,5163063
2015-10-07,57.423843,59.120609,57.199272,57.964481,33.587273,6195612
2015-10-08,57.931210,59.378452,57.931210,58.679783,34.001747,4196967
2015-10-09,59.586388,60.492992,59.370132,60.060486,34.801792,4352765
2015-10-12,60.434772,61.632488,60.218517,61.116802,35.413872,4579831
2015-10-13,61.033630,61.083534,59.037434,60.343277,34.965656,4809213
2015-10-14,59.553120,60.850643,58.804546,59.486580,34.469242,3755257
2015-10-15,60.151978,61.041946,60.118706,60.634392,35.134342,3431034
2015-10-16,61.341373,61.382961,59.652927,60.201881,34.883724,4405403
2015-10-19,60.201881,61.175026,60.102074,60.567848,35.095779,2650663
2015-10-20,60.559532,60.875595,59.619659,60.160294,34.859627,3086400
2015-10-21,60.709248,61.790520,59.819279,61.316422,35.529537,4104182
2015-10-22,60.634392,63.512238,59.411720,63.254395,36.652493,7812513
2015-10-23,64.776489,66.281952,64.185951,65.466843,37.934483,8355735
2015-10-26,65.708046,66.040749,64.643410,65.192368,37.775436,4270890
2015-10-27,65.283859,65.641510,64.859665,64.959480,37.640495,3373971
2015-10-28,65.167412,65.782906,64.718269,65.616554,38.021233,3305327
2015-10-29,66.390083,66.448303,65.009384,65.333763,37.857372,4288782
2015-10-30,65.674782,65.849449,64.942841,65.683098,38.059788,3600027
2015-11-02,64.942841,66.564751,64.917892,66.340179,38.440533,3480224
2015-11-03,66.331863,66.439987,65.001060,65.957573,38.218838,3884618
2015-11-04,65.292175,65.333763,62.464233,64.585190,37.423615,6509889
2015-11-05,64.618462,65.358719,64.052872,64.951157,37.635670,3482078
2015-11-06,65.109192,66.814278,64.784813,66.365128,38.454990,4869761
2015-11-09,66.448303,66.581383,64.784813,64.876305,37.592297,3568930
2015-11-10,65.242271,65.874397,64.418839,65.774590,38.112801,3125163
2015-11-11,65.658142,66.331863,64.709953,65.150780,37.751339,3966473
2015-11-12,64.818077,64.867989,63.404110,64.036240,37.105526,3859534
2015-11-13,63.795029,64.601822,62.605633,63.553825,36.825993,3837476
2015-11-16,62.547409,63.686905,62.505821,63.221127,36.633209,3068887
2015-11-17,64.086143,64.668365,63.753445,64.668365,37.471809,3434602
2015-11-18,64.518654,65.566650,64.127731,64.909569,37.611572,3181403
2015-11-19,65.708046,66.273636,65.150780,65.367035,37.876656,4110424
2015-11-20,65.841125,66.207100,65.375351,65.915985,38.194740,3699400
2015-11-23,65.782906,66.024117,65.300491,65.666466,38.050156,2535410
2015-11-24,66.032433,66.148872,64.743225,65.250587,37.809177,4676603
2015-11-25,65.300491,66.331863,64.743225,66.107285,38.305584,3993250
2015-11-26,66.331863,68.585899,66.248688,68.203293,39.520107,5931519
2015-11-27,68.028625,69.234657,67.770782,68.577576,39.736984,4281413
2015-11-30,68.752243,70.473961,68.669067,70.473961,40.835835,5993048
2015-12-01,70.781708,71.114410,68.935226,69.209709,40.103271,4847633
2015-12-02,69.542404,69.791931,68.610847,68.901962,39.924950,3558265
2015-12-03,68.477768,69.775291,65.225639,65.225639,37.794716,11252125
2015-12-04,65.475159,65.990845,64.160995,65.383667,37.886280,6403123
2015-12-07,66.207100,67.321640,65.500114,66.315224,38.426079,3859165
